UUID,Name,Birthday,Gender,Class
9bc12d63-d779-4cef-9da6-2c3f09e5491f,Hà Anh Long,7/30/2004 12:00:00 AM,Male,188712d1-fd0c-4158-bdeb-7a7bbc40dfe4
3c66a493-b0cf-4b38-8071-dbd9bd981270,Nguyễn Công Việt,4/8/2002 12:00:00 AM,Male,188712d1-fd0c-4158-bdeb-7a7bbc40dfe4
d732f924-64f4-41f2-9dab-2cc56b2bfd35,Phạm Thị Kiều,10/26/2002 12:00:00 AM,Female,188712d1-fd0c-4158-bdeb-7a7bbc40dfe4
75615229-a3cc-473e-bbe7-7b726f724654,Kiều Như Mai,9/30/2005 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
c8952e3b-ccdb-4491-89b7-33e0b3445c53,Lý Xuân Việt,10/16/2001 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
d15eb188-81a1-406b-be1c-ac08164a380c,Trần Thế Thành,8/20/2003 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
160a0558-29cf-472e-bbdd-3c6a0a9cdd6c,Phạm Nhật Giang,3/16/2005 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
d9b9267b-018f-4ecd-ad84-47273ed512d4,Nguyễn Đức Hùng,9/13/2004 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
1fb7a983-38e7-4520-953b-80b8d04cf2c0,Kiều Tử Vy,4/11/2004 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
28ede890-6acf-4003-a576-e20c6626ba62,Lý Xuân Hiếu,9/13/2004 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
607c9497-ece8-421d-93bf-8018814a2d0b,Trần Đặng Vy,3/1/2002 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
0825d062-e74b-44ce-b784-ca5d20dc1379,Kiều Như Hà,12/5/2002 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
5e1a7575-4e39-4106-b434-46432902b088,Lại Đức Sơn,9/15/2005 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
84c6b665-7c97-42a9-87bd-888cde150ca8,Trầm Trọng Dương,12/14/2001 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
9e53dd73-6e4c-453e-9a0a-f46418a5a10c,Trần Ngọc Thy,10/23/2005 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
7f46bcdf-db9d-43c0-b1cc-3604d573fa52,Lê Quỳnh Vân,10/9/2002 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
53221fc2-e030-4bfc-8a96-c2c77f4e5651,Phạm Xuân Giang,11/20/2002 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
7b50b4d8-7feb-4b9a-9ba9-625b403d85a4,Đoàn Ngọc Kiều,11/26/2001 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
a004c5d3-b524-4d33-8c0a-10cb66db9493,Lại Tiểu Giang,11/2/2001 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
d347cd5d-4b0a-4bd6-b6aa-e656f1123983,Hồ Thu Kiều,4/6/2001 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
b49832a2-9182-438e-a874-bd19cbae78fe,Lý Anh Hiếu,1/23/2003 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
932058cc-719e-4157-a21c-e4b898762c89,Bùi Anh Việt,1/13/2002 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
ed9f588a-2e56-4cf6-b203-b2fc3a48429e,Nguyễn Xuân Thịnh,4/15/2001 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
3fe9df0d-7915-4a5a-88cc-e597c8d49b50,Bùi Trọng Thông,11/16/2002 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
2b88f908-5bfd-4f0a-bd27-88e28f14ae91,Trần Trọng Việt,4/27/2004 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
8fefa99a-6045-4c7f-bf08-9cc56ee4522b,Lê Bá Hưng,6/11/2003 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
a07766bd-9c5e-4d13-a8ce-4b09c13e8866,Bùi Kim Vân,4/1/2002 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
3098d347-8f0d-4b55-bacb-0ee4a3732855,Nguyễn Thế Việt,5/1/2001 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
39ca8e08-ebea-4677-9c9a-5ad254a65b54,Phạm Công Sơn,1/17/2001 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
5b8143d0-299e-4b4c-9837-e9ed81638e26,Lê Tử Thảo,4/27/2005 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
25018e18-1f6d-45dc-831b-3815af366a21,Hà Thị Châu,1/1/2001 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
55cd1519-e082-4c13-99a4-268c732a95c1,Võ Tiểu Thi,7/7/2003 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
3f73d618-f444-4754-a247-810e32b1ca6b,Trần Đặng Vy,9/2/2002 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
400367dd-456b-4ab9-a6f4-81a37c3a5677,Lý Đức Thành,4/21/2005 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
95a6f581-902c-4f91-b7d8-51cf1445bbfa,Lê Anh Tuấn,3/26/2005 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
ee369b34-8dc8-45f5-9e78-ad7c8a84fd29,Đoàn Thanh Yến,1/4/2003 12:00:00 AM,Female,d294b058-e77b-4ea7-81e6-30792b05d129
b9c4292b-a285-4777-9b47-a9fef204df33,Trầm Bảo Thành,9/30/2001 12:00:00 AM,Male,d294b058-e77b-4ea7-81e6-30792b05d129
20ce138b-7acf-4c99-b7f8-becd3ef7801c,Đoàn Bá Thông,1/11/2003 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
543f4045-02e6-4f76-92d7-f1d93dc9d939,Nguyễn Nhật Hà,11/24/2004 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
eb8dc09c-b83b-4bfd-9573-f4beabf04569,Đoàn Dương Huy,8/29/2003 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
ad05ad1f-db66-41b4-b6eb-8fffd7d70d2f,Võ Ngọc Châu,1/16/2004 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
a84c25b6-264a-4edf-b0d4-6dec898e6913,Trần Bảo Vân,6/25/2005 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
9aee3e74-fac9-4512-a56d-9368b55c5a8a,Võ Đoàn Long,10/4/2003 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
6d83f983-3c44-479b-8234-0021554adef3,Lại Nhật Linh,2/9/2004 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
0a8b319d-ba5c-4b42-982a-573430593c0a,Kiều Như Linh,4/24/2002 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
de081c73-632f-4f62-a3da-514e68f10850,Kiều Anh Khánh,10/17/2003 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
e812bb76-574d-47b1-a09a-0075bafd10c5,Lý Nhật Thảo,11/16/2003 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
4c8e1956-32b0-4135-9eaa-ba0c17ac85c7,Trần Dương Hùng,4/9/2001 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
51447d69-23a8-41b3-ba66-7e108746ab08,Trần Hoàng Hưng,6/15/2002 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
f86e8191-7179-4095-85ea-28a833194273,Phạm Xuân Thông,11/3/2001 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
8f0a6bd7-d00c-4eed-98d9-ec0b3d4c5abc,Lý Thế Thành,2/27/2001 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
e2e6ae9f-b8cd-4a61-8734-8c11b22d934e,Trần Thị Mai,2/8/2003 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
d3def8d4-cd99-4b32-ad28-3fe04cf00b26,Phạm Như Yến,4/15/2004 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
12aa0893-a06a-47ee-9670-91d1a6d4890f,Hồ Thị Hoa,7/6/2002 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
4419052e-e1d9-4d6c-b335-1becf3bc5fad,Nguyễn Thị Hoa,10/29/2005 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
6a88dfea-e0a9-4c70-b46f-9bccca3a0637,Trần Xuân Hòa,7/10/2005 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
1b0d9190-f9e5-429c-ad64-adcc01578f6e,Lý Bảo Hà,1/20/2001 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
5ef355bf-a435-4e24-91b5-a7c83d2dc9e0,Trầm Thị Thảo,1/13/2004 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
9bb2b8de-aca3-4688-8784-b8b06b032b7f,Hồ Thu Kiều,3/29/2005 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
03d0ce4d-d38b-41f0-b1e5-c078564afa83,Lê Đức Huy,8/13/2004 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
1b0c1230-a0e1-4a07-aa27-5c2efa5aae37,Hà Đoàn Huy,7/14/2002 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
7d3444b7-43e1-413c-ae86-387f11d7f4e3,Lê Công Đạt,11/25/2001 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
3d42ca01-39ac-4385-abd3-870cfd6c176a,Lý Đức Thịnh,11/11/2001 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
0ac0eb7b-4022-47fc-9ad4-a57bb2c5d7be,Trầm Đặng Kiều,1/17/2004 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
658c101b-862e-47c5-b27c-0ad2aa666e01,Đoàn Tiểu Thảo,4/25/2003 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
749f5b80-0db8-4a8e-a2bd-205c0435970d,Hà Dương Hiếu,7/19/2005 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
08c07cf7-8596-4a7b-b72b-174be2e0989e,Đoàn Tiểu Lan,9/19/2004 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
d1299385-b17c-4bc8-a253-516a8d35d55f,Lê Đoàn Dương,1/5/2003 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
263c5e8b-a21a-408e-9e0d-ffcd4b14c8a2,Lê Tiểu Mai,1/24/2001 12:00:00 AM,Female,1db1edc4-a44d-491d-8df1-f75c40a983c2
dbc6f209-8f2b-4d9f-b6cc-f296ee91edc4,Lại Hoàng Hùng,6/6/2004 12:00:00 AM,Male,1db1edc4-a44d-491d-8df1-f75c40a983c2
81629319-1e7b-41ca-bb97-9991adf318b7,Võ Minh Đạt,11/17/2001 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
29265c61-9a60-4595-b871-94fef0c0de28,Nguyễn Tiểu Ý,10/10/2002 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
65786036-5388-4071-857b-8255dbd323d4,Lê Tiểu Giang,2/14/2003 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
9df335e1-e1fb-4132-b5f1-6d3af4734ecb,Bùi Tử Hà,5/26/2004 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
97b43c20-7197-43da-925c-e7cc8917cf35,Nguyễn Trọng Long,2/1/2000 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
45973bc8-a1e2-4c6d-859e-0a9edfe71681,Nguyễn Hoàng Thịnh,12/27/2002 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
12217164-4d2e-49e5-bb16-314e707e02c3,Võ Quỳnh Châu,10/23/2002 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
2177965c-c51a-4670-8dc9-3103b4415c79,Lê Thu Yến,11/20/2004 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
d8d502c7-5c4f-4a69-9c74-a35c9b5932d5,Đoàn Thanh Mai,5/6/2000 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
7573e715-0199-469d-8896-1ea371aa4846,Đoàn Ngọc Mai,5/1/2003 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
4d12bfc5-1b11-4035-a5c4-b47cd512e571,Trầm Thu Yến,3/6/2001 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
881cba57-c75b-45d7-9cea-3f03c441b484,Đoàn Xuân Hùng,10/12/2000 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
b53048a4-2588-491b-bab2-066c3a042157,Kiều Như Ý,3/21/2003 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
10a6197e-4c36-483f-b345-6c9d6c89b5e5,Nguyễn Như Linh,2/5/2000 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
b83f1f09-1d15-4ef7-87e3-015a2e5b871a,Nguyễn Bảo Huy,1/1/2000 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
0dbcd116-45f5-42ec-bda8-247eeb382c10,Hồ Ngọc Thảo,4/13/2004 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
5733ed2f-4bd6-4086-900b-5d3d16c7eeab,Hà Thế Hưng,6/13/2004 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
e770feaa-01df-409e-b8fe-97d844c80fed,Đoàn Văn Thành,5/27/2004 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
c631b8a9-e179-4c73-87dc-702d63a27c14,Hồ Diệu Thảo,8/24/2004 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
096a3dbe-32f4-430b-b239-337e0af7a7da,Bùi Anh Việt,2/9/2004 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
96f98432-100d-408f-b8af-8ba715b39021,Phạm Đoàn Hưng,9/28/2004 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
8d06132f-5ab4-463e-b07f-1d68ca17348f,Hồ Thúy Thi,5/8/2002 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
98ba9e7e-f379-43d2-8178-1c99c1681ba2,Đoàn Minh Đạt,10/6/2003 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
bd57957c-e7b7-4ae0-a153-33cd1f9a7452,Trầm Tử Hoa,5/30/2000 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
03fd2110-0d00-42e2-b31b-82feff89d78d,Đoàn Diệu Mai,8/17/2000 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
7c7f61c4-237f-4675-a602-f91322967cbb,Hồ Minh Tuấn,7/27/2004 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
2482f9d1-89b3-4b3d-839f-dcf5b7e9f5b3,Phạm Ngọc Thảo,7/31/2001 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
b8eb5fcc-c005-4366-9fee-b4add6ca93f8,Trần Tử Ý,12/11/2000 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
7303d2b6-4e22-43a9-9eb9-7e2de1c29400,Hà Trường Thịnh,2/14/2003 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
fbec1726-b4c2-42e9-be94-778c5707fb1f,Lý Trọng Việt,10/25/2001 12:00:00 AM,Male,45b78958-78e7-4a7a-8402-043f9c377000
6248d92b-0845-44ff-9fa2-0930e8f3cb2b,Lại Thúy Kiều,8/27/2003 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
5656070e-9647-4453-9acb-a4d7bcb69a2e,Lý Thanh Hoa,7/7/2004 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
bab5d9a3-c203-4acf-a5a8-c0b9f431cf97,Nguyễn Nhật Thảo,11/28/2001 12:00:00 AM,Female,45b78958-78e7-4a7a-8402-043f9c377000
dac6fb86-6efb-496f-8940-ad0bb9038538,Đoàn Trọng Thịnh,7/10/2000 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
d8219196-be3a-491a-9be3-8d861bf45486,Trần Thanh Hoa,8/19/2001 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
a8069552-7240-4954-a6be-3859b07f451d,Lê Tiểu Ý,10/5/2003 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
2f3c5853-80a6-43ed-b88b-48b525019747,Trần Hoàng Hiếu,6/30/2003 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
000629fe-ef73-492a-9828-ac410681d6aa,Lý Diệu Yến,10/14/2002 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
cc002357-36d9-4519-a32c-d4a4c7ef2e24,Nguyễn Trọng Thông,7/4/2001 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
7d63ab40-72ee-4df3-b9ce-2117958e5191,Trầm Xuân Dương,12/3/2002 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
d9f22b1b-c976-4ea5-8d10-6b8ab016d100,Nguyễn Đặng Vy,2/14/2003 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
55dcf2e6-94c1-461c-bedd-e5572bd75314,Hồ Văn Hưng,3/17/2000 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
5eee0e65-13dc-4425-b033-df90ff35a49c,Trầm Trọng Thịnh,9/19/2002 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
7bcbd1cb-d019-4371-a936-0a906fd5cb6e,Lê Thanh Linh,3/24/2000 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
60ab1cc2-651c-4192-9f07-33b0ba539c53,Lê Bảo Thịnh,2/18/2003 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
080257f3-e864-410d-9a7c-3c0bda64b9aa,Phạm Quỳnh Châu,7/9/2003 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
f5db07f6-62e6-4096-8f06-7b357b1bd4ae,Bùi Hoàng Lan,2/27/2000 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
e843cb42-0834-47ca-a9eb-8da9f2c1195c,Hồ Thị Mai,6/28/2002 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
2a88fa01-ed71-41cf-8407-b2846a0a6fed,Đoàn Hoàng Tuấn,10/25/2000 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
85c55bb4-421b-4f2b-8fd8-b4d2b1888023,Nguyễn Diệu Thy,3/25/2004 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
c9b044c5-159a-45a7-b891-912dffe5eac6,Nguyễn Bá Huy,4/24/2004 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
e42cef75-8e8c-4c94-9d06-9f71738b65cf,Võ Thúy Mai,2/17/2003 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
86abdf7f-7dbd-4579-bc83-cd442a4bf9b5,Võ Bá Hoàng,1/13/2003 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
7585ae66-a6bb-423d-b294-010d52b19cc4,Lê Trường Huy,3/27/2000 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
0f9605ea-1588-4fb9-beb6-0889938e7631,Trần Thu Yến,1/15/2004 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
728e4eca-e3a3-4ec1-b3ad-2a52bef5eefe,Lê Minh Huy,4/21/2003 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
5b09a21a-e3d2-498e-a390-96f00c9ff0da,Nguyễn Diệu Yến,7/10/2004 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
ba9ee09e-8cd1-4c45-9ed1-8c5c5a848d37,Bùi Hoàng Dương,9/18/2004 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
ac5c3709-a58e-4c2f-bead-cda3d4e22aaa,Kiều Bảo Thành,3/14/2002 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
c02cc15f-51c8-44b6-8434-9ce11c94f13a,Võ Đặng Lan,10/24/2000 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
bb331462-432a-43e3-8c19-3a0378db7afb,Trầm Nhật Giang,9/23/2002 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
ad091a2c-c143-4210-9c30-30b0920dab54,Hồ Dương Huy,7/21/2004 12:00:00 AM,Male,1e710cb1-94c5-4c0a-aa31-5817d889202e
d9591a0f-ad7a-4c42-9db1-e519888355b2,Hà Bảo Linh,7/6/2002 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
942552a2-4312-4f11-b00e-bcd19b74f1af,Hà Thu Linh,7/22/2000 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
a43abbdc-d85c-4932-83ff-06cff17d2bb5,Trần Như Ý,1/19/2001 12:00:00 AM,Female,1e710cb1-94c5-4c0a-aa31-5817d889202e
1e0b2917-b820-424c-99f1-b9f782c76b63,Võ Đặng Vy,10/9/2003 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
ef0fe87f-b6da-4409-bb1c-b8a9ff29d83d,Kiều Đức Hòa,3/28/2002 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
4bdd1acd-f394-4871-9375-584b2fd1790c,Đoàn Trọng Tuấn,8/25/2003 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
56e88ad6-772b-476c-a4a0-8cd323e93b8d,Kiều Kim Thi,7/22/2000 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
2334c098-7ee0-44aa-95e4-cd728177cbff,Đoàn Nhật Mai,2/24/2002 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
c9d68b9a-d445-414d-81a2-b551e4c3be44,Nguyễn Tử Thi,6/28/2003 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
0119edb8-0477-4732-ab40-da05f30682cf,Lý Thế Hiếu,2/19/2000 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
7c4d5c4c-787c-4302-88e8-bd41bdc83e9e,Trần Xuân Khánh,4/24/2003 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
0c3e4103-082d-43f1-ab0e-4c1f3f29aada,Lê Thúy Giang,4/11/2002 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
6a86de60-b9b9-4dad-857a-ff25d2c2a492,Bùi Kim Vy,5/30/2001 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
50954eb1-5957-40f4-9832-ba8ec09520cc,Lê Thu Mai,4/17/2000 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
0a54d2a5-3c22-46f9-ac81-32b6e4068791,Trần Hoàng Dương,3/12/2000 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
bdc87437-2350-4c02-9505-e7508d88270a,Lê Đức Huy,4/9/2002 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
dc408f8f-7c1e-4384-a0ac-86e14a8ec3bc,Lý Công Hùng,3/22/2003 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
9e12db80-4a0b-408d-a0d7-e4e14b13d3c6,Hà Tử Mai,7/26/2001 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
dd9bcd98-ccdb-47bd-9e80-74caa226afc5,Đoàn Tử Mai,2/24/2001 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
0ba07170-c532-4e43-9173-38173f1ef204,Lại Tiểu Kiều,8/1/2000 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
3770e38e-a3c4-4191-ab30-5624fcde9fba,Hồ Anh Đạt,5/25/2004 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
4e41bab8-38e5-4d9c-a503-b3740a036239,Lê Nhật Châu,4/18/2004 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
55f98998-4a56-4a48-8ace-9ecad4990d16,Hà Ngọc Kiều,3/10/2001 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
838a1d0c-7d3c-4d39-8285-80b6ac08baf6,Nguyễn Quỳnh Vy,3/16/2000 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
1c21e655-91a3-4709-9028-f5278689b9fe,Trầm Dương Hiếu,3/20/2001 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
38155688-5647-4e0d-9718-d83c1a0ff8b2,Trầm Kim Thi,12/1/2001 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
56f35ad2-bf52-413d-8029-50e65d70ed8d,Trần Anh Tuấn,2/15/2003 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
1c98a79d-b730-428d-9df3-b2c6f078c54d,Hà Bảo Lan,9/29/2003 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
5fe34c9b-76a9-4637-b2c7-cee9fa3cc2ef,Võ Trọng Khánh,6/6/2002 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
bad84dbf-bd49-4671-8fca-3ee31bacab3d,Phạm Văn Khánh,9/24/2004 12:00:00 AM,Male,d93b29ea-ddc1-4a66-96af-24adbfdb647f
dac4f44d-52fc-4a66-aeaa-663a6640534b,Phạm Thu Thảo,3/4/2004 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
d99467b8-064f-4bed-b5b6-4b0e003c6edd,Lý Như Yến,11/1/2002 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
23a307e4-d83f-42d3-b390-911159c3e936,Trần Quỳnh Hoa,1/10/2004 12:00:00 AM,Female,d93b29ea-ddc1-4a66-96af-24adbfdb647f
