UUID,Name,Birthday,Gender,Class
269b52ff-974f-4fc0-8d88-db6ac2038f32, Hồ Tử Thảo, 02/06/2003, Female, fe00044a-9705-4640-9868-19df3376493d
8c4371cd-e5ff-4b24-9d66-1277585f837b, Võ Đức Dương, 12/05/2003, Male, fe00044a-9705-4640-9868-19df3376493d
490c60a3-2a13-49fc-a830-18a292584d94, Lê Diệu Giang, 05/03/2003, Female, fe00044a-9705-4640-9868-19df3376493d
94c2fd70-f8fe-4ecf-9ea0-7561e8da944b, Võ Đức Dương, 22/01/2001, Male, fe00044a-9705-4640-9868-19df3376493d
4977dba1-b374-41c7-bf8b-386df2116113, Võ Hoàng Huy, 21/08/2001, Male, fe00044a-9705-4640-9868-19df3376493d
2340ddb2-c09a-4092-b171-64b67d3d1c28, Nguyễn Ngọc Mai, 08/12/2005, Female, fe00044a-9705-4640-9868-19df3376493d
3edf9a8d-1397-417b-ad01-15932e63a0f0, Trần Kim Hà, 13/06/2004, Female, fe00044a-9705-4640-9868-19df3376493d
d0fae8f3-20b9-4aee-a891-2da1fa8d0623, Lý Nhật Ý, 18/10/2005, Female, fe00044a-9705-4640-9868-19df3376493d
9ef00608-2da6-49ef-a0c3-f8d8a247a78b, Võ Minh Thịnh, 21/05/2001, Male, fe00044a-9705-4640-9868-19df3376493d
15f22965-4e44-4001-86af-16fdb60b9294, Lại Thanh Vy, 23/06/2003, Female, fe00044a-9705-4640-9868-19df3376493d
94d4e29e-acd4-4643-aa62-5a6e1fe310f2, Phạm Diệu Thy, 22/09/2001, Female, fe00044a-9705-4640-9868-19df3376493d
438d5427-bf54-4495-a0e7-49c13d728f46, Trần Đức Thịnh, 25/05/2002, Male, fe00044a-9705-4640-9868-19df3376493d
4eacc04c-9829-4593-806a-cdd02c1729cd, Võ Hoàng Hoàng, 21/06/2002, Male, fe00044a-9705-4640-9868-19df3376493d
38ae52e8-c56a-4fbd-89f4-cc5d2a1becd0, Đoàn Nhật Thi, 18/11/2002, Female, fe00044a-9705-4640-9868-19df3376493d
186a8f05-2688-4507-843b-fc7dc7585e4c, Kiều Xuân Dương, 12/06/2004, Male, fe00044a-9705-4640-9868-19df3376493d
d1cd5401-01d9-484e-af7b-d6778f8f6c2b, Lại Xuân Khánh, 09/08/2002, Male, fe00044a-9705-4640-9868-19df3376493d
95dfd2dd-5f6a-4bdf-a708-55485bc48e11, Võ Hoàng Lan, 16/04/2005, Female, fe00044a-9705-4640-9868-19df3376493d
4f07db26-c64f-4eda-9a26-9bd99fd6ed31, Lại Trường Huy, 09/04/2004, Male, fe00044a-9705-4640-9868-19df3376493d
e04d738a-fa1d-49e6-84a4-4700f040487e, Trầm Văn Thịnh, 14/10/2005, Male, fe00044a-9705-4640-9868-19df3376493d
c15204cf-d46e-45b0-be2b-60a29b24a059, Phạm Đoàn Dương, 03/06/2004, Male, fe00044a-9705-4640-9868-19df3376493d
4181dc48-e1ba-4dbc-9405-d71a99a62aa3, Đoàn Văn Hòa, 06/12/2002, Male, fe00044a-9705-4640-9868-19df3376493d
1c579e82-2258-4c74-9eb4-e5f3bd633cd4, Hồ Thu Mai, 15/06/2002, Female, fe00044a-9705-4640-9868-19df3376493d
9da7578d-23c2-4345-ae8f-e1f9f20bf0d9, Lại Diệu Kiều, 09/05/2005, Female, fe00044a-9705-4640-9868-19df3376493d
11eb7f28-f1ba-4061-a1f8-9b774a1d0160, Lê Ngọc Linh, 18/06/2002, Female, fe00044a-9705-4640-9868-19df3376493d
8cefdfa1-7e18-4998-9c3d-f4b6ed26d3cd, Đoàn Thế Long, 20/11/2005, Male, fe00044a-9705-4640-9868-19df3376493d
8f682fd1-76eb-4b20-b245-c4801995db16, Trầm Đức Hưng, 12/08/2001, Male, fe00044a-9705-4640-9868-19df3376493d
0f14a686-c6b4-44b9-9cc2-f2dc7899c08b, Võ Xuân Yến, 11/10/2003, Female, fe00044a-9705-4640-9868-19df3376493d
82e7590d-7cbe-4447-beb5-86e0a6a744c3, Kiều Đức Hưng, 12/03/2005, Male, fe00044a-9705-4640-9868-19df3376493d
706023e3-bd47-4660-8c36-c692122218b5, Võ Minh Việt, 21/11/2005, Male, fe00044a-9705-4640-9868-19df3376493d
59e11a26-c8fb-4217-9cd6-fe761291eff1, Đoàn Thế Huy, 11/09/2001, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
b143ed38-8304-43e0-9d09-095c1e3085fa, Lại Bảo Đạt, 08/09/2002, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
6f3ed837-58f4-4b91-b243-32ef1ee7e4f5, Hồ Văn Huy, 07/10/2004, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
49b797cd-2392-4324-a65b-527d19914822, Hồ Tiểu Lan, 19/07/2001, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
e9beccb6-e657-4589-a34f-99e780539ae8, Hà Xuân Dương, 04/10/2004, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
025f6f02-0665-47c3-bf40-4043f11845b5, Trầm Thế Huy, 28/11/2005, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
3c4e66a8-3a14-49a4-a35a-0f9b77f7cd12, Trần Minh Hòa, 17/08/2002, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
a7f66094-52c4-47a1-a25d-0f0fce4e9771, Trầm Trường Hiếu, 07/06/2004, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
66c63126-813b-4885-82a8-0d24bd42b2be, Đoàn Thị Thi, 15/10/2001, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
dfe54c22-2fc4-4eff-acba-4a89ffade58d, Hồ Thu Linh, 29/10/2005, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
d94875fd-34ea-4d06-ac21-448d5bbf7c69, Nguyễn Trường Hùng, 04/02/2004, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
9495e8d3-7a0e-45d7-b6d7-a357457e20f8, Lý Minh Dương, 10/09/2002, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
eef5d57b-cd3a-4dc6-a535-1d5041607203, Trần Công Hiếu, 03/08/2002, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
ac4c77cc-70fb-4036-88bb-dc6a566c6bc3, Phạm Đặng Thảo, 16/11/2002, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
28e0f494-3b78-41f5-958d-c476f9fef247, Nguyễn Quỳnh Vân, 02/04/2002, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
f2268af5-a698-4054-83ac-adb40b627062, Lại Tiểu Hoa, 30/01/2004, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
b54b2dc9-8fe0-4f86-b64d-f9a678b2cfd9, Nguyễn Thu Kiều, 07/08/2003, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
77060866-a638-44c7-9c1c-ac6227cc4db4, Phạm Tử Hà, 30/04/2005, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
f7afefb9-af7b-4550-bfc2-dffa7891d4e2, Hà Bảo Hòa, 19/11/2004, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
a57ba1a8-e10b-4842-a626-3e3be4057f5b, Lê Bá Hùng, 30/07/2002, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
38e335fa-d8c2-4a29-bdce-a44661e0192e, Lê Thị Thy, 04/05/2004, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
9173d2b7-c051-4d9a-9b98-b6ad23a23e68, Lê Như Yến, 16/05/2001, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
62386172-8a45-473c-81d6-48e2b5cfce3c, Phạm Văn Hoàng, 13/08/2001, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
31e13bc5-71e7-4f16-a04d-65e25d52529d, Võ Dương Long, 29/10/2002, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
e9220821-e9aa-483b-beae-a49132204071, Hồ Bá Việt, 09/01/2002, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
112a3c81-0344-4c4d-9385-ee39892f7b42, Lê Thị Vy, 08/11/2003, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
eaa49c4b-402a-4a33-9e1a-f7dbf4653242, Lại Công Thông, 03/07/2001, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
9f928682-08ae-4cbb-9c58-60a58b9a6107, Nguyễn Đoàn Hưng, 22/04/2001, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
74e08856-dd1b-49bc-af51-8a7bc35372ed, Võ Bảo Tuấn, 20/10/2005, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
3a0e8bdd-ed97-4c90-b8c7-59adfc5a971b, Hồ Đức Hiếu, 16/06/2002, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
34e16593-2a91-4774-8495-32e2e280176b, Nguyễn Công Sơn, 24/11/2004, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
cbde9a94-49d3-4303-96e2-f59b75c43b46, Hà Quỳnh Linh, 22/09/2002, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
b9f5a88f-161d-415d-9ae5-049252fc7cf6, Lê Anh Thịnh, 30/12/2003, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
d8bf58bd-1236-4a05-b280-bc9624c7664a, Trần Nhật Lan, 19/06/2003, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
85e8df70-d4ee-4b99-b8b1-d8d106edf10f, Lý Đoàn Tuấn, 23/08/2002, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
6d3a7abc-fb5c-4f0a-a98d-be6e2b8e3b45, Trầm Quỳnh Yến, 04/11/2001, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
21ce8780-b27c-4631-a000-9d57b09317a9, Võ Văn Huy, 15/06/2001, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
fad8f4fc-1eb3-4744-8c08-4a37333c2aa2, Kiều Ngọc Yến, 22/10/2002, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
37258c81-4637-46c7-9f16-52e3dea8b1f6, Hồ Đặng Mai, 22/04/2005, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
06bd31ae-436f-45ca-b943-0784c7f8879e, Nguyễn Hoàng Hòa, 01/06/2003, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
d567797f-69cb-4ae2-b80a-ed01aa394875, Võ Ngọc Hà, 21/11/2001, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
673ff834-0be1-4251-b3b7-d3bf7902b7a0, Lại Kim Thy, 06/09/2001, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
a99343df-77c9-49b2-b864-3777328cd32a, Võ Trường Hùng, 28/10/2003, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
fba5b302-9fdb-4652-9a99-aa97f893c081, Đoàn Ngọc Thy, 15/08/2004, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
a173b624-cb45-4f41-bee1-39b5b7dbaac4, Đoàn Đặng Châu, 21/02/2001, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
0bcbbc24-2a0a-487b-8e96-e7f67f8322de, Kiều Trọng Việt, 30/04/2004, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
909569d4-c3e2-4842-afcf-915191210931, Nguyễn Bá Huy, 16/02/2002, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
17e449e3-0d10-4641-9a9e-d5256dbee35b, Phạm Bảo Kiều, 07/04/2004, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
ca6a7a2c-3c15-4fff-b940-09f14a18d095, Nguyễn Diệu Thi, 26/01/2001, Female, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
d16607ad-80a4-45a6-b094-70b1ba368093, Hà Công Tuấn, 22/03/2005, Male, f8fb17d9-fdf7-4012-b3cf-381b9d38847c
3443ba7e-2dc4-474b-bc6b-c07b90d4e971, Phạm Hoàng Thịnh, 12/02/2005, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
8b908b27-29c0-4f35-bf4a-9050aa66f03f, Phạm Quỳnh Linh, 31/07/2003, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
ed0b5857-8109-4ff2-8c93-d3b30c35c7fd, Võ Công Huy, 23/03/2002, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
54db5af2-a7fe-49fe-bc25-a6b020084f7a, Trần Tiểu Linh, 12/03/2002, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
b8da404c-20fe-43d1-aeab-db749ae57796, Hà Minh Đạt, 13/12/2001, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
894378c6-41db-4c7b-9035-40b311710927, Đoàn Minh Sơn, 26/04/2003, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
56143f53-2067-483c-bceb-2cfea7d0aa44, Hồ Trường Khánh, 25/08/2002, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
c73d6bf9-1b0c-40e0-b427-5d1d9b5d1170, Lại Thúy Vân, 15/10/2004, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
d55e0120-0fda-447d-96cd-7150a441bba1, Nguyễn Như Mai, 13/11/2002, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
7f78c8a0-adaa-48c2-9dbd-b68cc4d7a7d9, Hồ Hoàng Hùng, 10/03/2002, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
8787cb7e-4918-4017-aca9-a17be446cbfb, Trầm Thanh Vân, 07/01/2004, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
7a1e1b97-60a1-4e7f-9a2d-4b858cccb37f, Lý Thế Huy, 10/05/2005, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
3cb362dd-a600-4274-a022-e772098873db, Lại Hoàng Thy, 12/07/2005, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
77e941ce-6719-4400-ae7f-a439ec966007, Nguyễn Bá Sơn, 23/06/2001, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
bb2dc1b7-82ea-4b17-b68d-72f80018604d, Trần Văn Đạt, 15/03/2003, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
1eb65164-7583-415a-8d99-6d80ad8a87f0, Đoàn Xuân Hà, 09/12/2005, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
d5029038-0900-4ef7-94fd-e1dffad509c1, Lại Đức Việt, 20/02/2005, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
40afa21a-d929-4568-9a20-a1155ef01d9b, Phạm Dương Hưng, 11/06/2005, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
2c7b8a12-1abd-4846-9fac-0adcd8a0910f, Nguyễn Xuân Việt, 13/08/2005, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
528c585a-b71d-40e0-a874-f122815d76f3, Lại Tử Thy, 16/06/2003, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
0a59706c-b4d8-4953-95c1-880d2cc116d6, Hà Quỳnh Vân, 16/10/2004, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
944cc54f-49bc-43fd-92de-a87bba74bf9a, Phạm Xuân Thi, 19/09/2001, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
55cfe77d-c4a7-413c-ab4e-bbee62f0104c, Lại Thế Hiếu, 10/10/2001, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
7c87eece-ffc9-47b6-9894-6b90788bc51d, Lê Bá Huy, 19/07/2001, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
7fa4d9e0-e537-4d91-93c1-77de61ee78cf, Lại Văn Hùng, 08/04/2001, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
a906a0ed-8c99-4533-a404-7d6901190e39, Hà Thu Thi, 15/05/2001, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
fcc9c54a-d3d9-4eb3-9652-bd089b7a540a, Đoàn Minh Thành, 07/02/2005, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
a9b0f0d2-e070-4b6e-8d2d-517282649110, Phạm Văn Thông, 13/07/2003, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
ff3507a4-38c4-414b-aae2-0f4bfbee1d5e, Trần Công Khánh, 11/12/2004, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
8bddcd15-994d-4d66-8c1e-fa69fda26b7d, Trầm Dương Hòa, 31/01/2005, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
e1c2f5ac-5c34-4a75-9eca-ff572a62bae6, Lại Quỳnh Kiều, 26/07/2004, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
c43eaec9-45e6-4f16-af09-8e83cbc01a7a, Lý Xuân Hoàng, 20/01/2002, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
95f7ed6a-a5a6-471b-822e-e6bfb035b5f7, Lý Anh Hiếu, 10/12/2001, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
4c631b73-9145-4434-9562-369b106c571e, Lý Đoàn Thịnh, 21/03/2001, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
6c2a37c9-cefc-4090-9f0d-5747b2c472e9, Trầm Xuân Mai, 17/07/2001, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
3bcfa4ea-8a1f-49fd-b7ae-464f3ad83b3b, Kiều Minh Thịnh, 10/11/2005, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
c430aaa2-a0c8-4dd1-8706-572838315746, Nguyễn Thu Vy, 02/03/2002, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
483643ea-d974-4afe-936b-59b0002bba3d, Hà Kim Vân, 17/07/2002, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
6e8c3593-b015-4924-b611-4d5f97cf06d3, Hà Thế Hòa, 07/05/2003, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
97cd5ea1-7bf7-4e68-a753-6caa054351fb, Hồ Nhật Yến, 03/02/2002, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
92132bf4-8b93-4d12-9520-ba9b3d3cd5ad, Bùi Thế Hòa, 15/01/2003, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
6bbb68fe-d3fb-4ee5-8df4-2ef2c00958b1, Lý Hoàng Dương, 28/09/2002, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
4c27eb8b-009c-472d-be7c-6004717b00d4, Trầm Trường Huy, 14/12/2001, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
2440aeb4-063e-4e61-8c1a-32201ea5d238, Bùi Thu Vân, 22/05/2001, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
c3987e22-628d-4ca8-80f0-3fc860b8aa50, Kiều Thu Linh, 08/03/2004, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
dc6b9bd9-3868-4791-8783-d1da159eb12f, Trần Thanh Vân, 25/01/2004, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
93f9328b-f8a2-4232-b4de-4c19bd99065a, Võ Trường Khánh, 12/07/2002, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
30f7c6f1-3c05-4529-8c9b-74f3f6c89482, Lại Đặng Vân, 01/03/2004, Female, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
6b53fd61-2bc7-4109-849d-99a8d7f5d14d, Phạm Thế Việt, 12/01/2005, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
8b855e05-d1ca-4e28-b8bc-b1604dd2c220, Hà Anh Tuấn, 11/08/2002, Male, 30b6eb83-a7f0-4f9d-a75b-b178f68bb1f6
69271916-7f4a-4f03-9fa3-85c3643acb6f, Phạm Bá Hoàng, 06/09/2003, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
431a456b-ccb4-438e-9d3c-923b2c1789f8, Bùi Thị Châu, 20/10/2001, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
9f18085a-8da7-437a-bc92-e018737db4f0, Trần Xuân Đạt, 28/07/2003, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
4a807360-8ac4-43ea-b69e-0b500c027d70, Nguyễn Bảo Huy, 27/11/2003, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
3ab59036-ed3b-4699-9509-cb0ccf817d30, Kiều Thị Vy, 04/07/2001, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
5452f196-b0fe-46fe-942f-5081db173426, Kiều Thúy Lan, 25/03/2003, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
105a5262-952f-4f08-a159-e87919ea9cbb, Lại Công Dương, 21/09/2005, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
6af1d34a-0c34-412f-9379-17a0b4994fcf, Lại Tử Châu, 24/03/2004, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
a7489a0c-e744-4d5c-afac-b3234bd7e2c4, Trần Quỳnh Châu, 08/11/2004, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
7c762a9e-6dcd-4ccf-afa0-4c5882955240, Hà Hoàng Huy, 05/01/2001, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
3c6dc091-cebb-4936-910d-92f65d7a523b, Kiều Bá Long, 12/07/2001, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
b18d6bb2-8506-4a63-b119-acb098acc56d, Phạm Thị Thy, 08/10/2003, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
78f91f94-3259-47f1-a789-4bbdd50c925a, Bùi Đức Thịnh, 03/12/2004, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
d0241ff0-9104-4631-b8ba-e765199c449e, Trầm Đức Sơn, 16/09/2004, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
c0645aa1-e7e8-43eb-9d71-a4d39f9d2c7b, Hồ Bảo Lan, 29/04/2001, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
feec3178-137a-4015-886b-bd4377f92e1c, Kiều Đoàn Việt, 02/12/2003, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
3c155f4e-dc40-44ca-bade-b97981870c00, Lê Công Thịnh, 25/02/2005, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
bfea5adb-053f-4df2-9b74-407b901e052f, Hà Đoàn Khánh, 16/12/2003, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
73b63924-e8c2-414a-a0dd-31c1e32c182a, Lại Dương Thành, 06/09/2005, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
d808d98e-48ef-413c-8c46-e6da3f435040, Phạm Như Ý, 24/09/2001, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
13a27572-dd1f-4e13-9e76-21725d496620, Lại Hoàng Thịnh, 19/06/2003, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
fb70dbdc-d0be-49a2-9878-50f922bfeb4b, Đoàn Anh Dương, 02/06/2001, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
95a80633-259d-438f-bb8f-b63fba19b3c7, Bùi Công Hưng, 07/02/2004, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
ec75dcbe-0a4a-4977-adfd-2ad99ff0c4a9, Hồ Dương Long, 19/11/2004, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
f07f9950-a5fa-4ae8-9e42-bf118c1f1b6c, Trầm Hoàng Hiếu, 30/03/2003, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
65d07854-d65c-4d9d-ab28-bf42be748593, Hà Hoàng Mai, 16/08/2005, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
aba7a0f4-8df3-44a3-ac72-c97889b9433a, Trầm Trọng Đạt, 28/02/2002, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
2908f8d5-0985-4236-86c5-6eb29a07f94b, Đoàn Đặng Yến, 02/03/2001, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
fc6ccea1-8c9c-47ce-8567-47ca6d7e914c, Trầm Tiểu Giang, 06/10/2005, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
a203896e-386f-4eda-b8a9-ed397843536a, Lê Bá Khánh, 02/09/2005, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
54db4d3b-5620-4cd3-917a-43e53010f8cf, Hồ Đức Việt, 22/11/2003, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
066aafe5-0d23-436b-a4ab-d9e8594e88e8, Phạm Dương Việt, 08/02/2001, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
4f182995-8942-4d7c-af73-67fb08151b55, Hồ Như Thy, 30/09/2001, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
b69e9eb8-1937-4374-8f24-10f20ea77916, Đoàn Quỳnh Linh, 02/02/2005, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
13a23513-cca1-4ea4-ad6d-26731fb1b0a8, Kiều Như Linh, 01/09/2003, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
ac633dfe-e5cd-43d9-9e78-35a14b846db7, Võ Thu Thy, 25/05/2002, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
5d9c4d5a-bb2e-4fc3-ba96-bdb1be8e4f08, Trầm Thanh Kiều, 27/03/2005, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
ec90d6a4-b73c-49e1-8cdc-c4c20867263a, Nguyễn Thúy Thảo, 07/12/2003, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
010d6e89-f608-470d-9931-a6bda99491a9, Trầm Đặng Vy, 24/09/2002, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
56012e7e-1ef8-4899-bebf-690a883079cc, Lý Hoàng Hùng, 31/10/2004, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
2d37927f-ca6d-499d-b33c-7dd2801317fe, Kiều Diệu Ý, 03/10/2001, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
dd14428c-5519-4290-9935-5e8675106438, Bùi Xuân Hưng, 16/06/2004, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
adbae546-46fe-4a05-bc31-8b5cc2a3ec29, Kiều Thúy Thảo, 09/01/2005, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
f6b9e226-63fe-458a-9cf2-8b756e5c0c85, Bùi Bá Đạt, 08/06/2005, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
434ce2fc-edca-48c2-b997-88670ceb1ced, Hồ Thu Hà, 05/05/2004, Female, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
36e9257e-618e-4fc6-acbc-90a3107e196f, Đoàn Anh Hùng, 12/10/2005, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
c3d9ecb7-8ce0-4d9d-9eec-d42cbb2e5385, Phạm Anh Hiếu, 10/12/2001, Male, 60475183-19e9-4dfc-bcbe-969bdb0f4bf4
